utc_time,FR_MW,GE_MW,BE_MW,offshore_wind_cf,onshore_wind_cf,solar_cf,NL_MW
2024-01-12 04:00:00+00:00,70265.5,53285.25,9873.48,0.898,0.377,0.0,13050.632797875365
2024-01-12 05:00:00+00:00,75612.0,56643.0,10657.65,0.908,0.403,0.0,13052.261458693525
2024-01-12 06:00:00+00:00,80723.0,62864.5,11521.09,0.908,0.406,0.0,13053.889533233456
2024-01-12 07:00:00+00:00,82337.0,67932.5,12413.33,0.919,0.493,0.0,13055.517019384642
2024-01-12 08:00:00+00:00,82466.0,70660.5,12884.35,0.919,0.516,0.005,13057.143915037335
2024-01-12 09:00:00+00:00,81739.0,72068.5,12861.46,0.918,0.544,0.038,13058.770218082544
2024-01-12 10:00:00+00:00,81438.0,72629.75,12723.11,0.915,0.595,0.15,13060.395926412051
2024-01-12 11:00:00+00:00,79605.0,72704.5,12607.55,0.915,0.605,0.226,13062.02103791841
2024-01-12 12:00:00+00:00,77324.0,72207.25,12519.75,0.918,0.578,0.27,13063.645550494944
2024-01-12 13:00:00+00:00,76383.0,70746.75,12331.64,0.918,0.57,0.249,13065.26946203576
2024-01-12 14:00:00+00:00,75197.0,69254.0,12123.62,0.918,0.535,0.18,13066.892770435734
2024-01-12 15:00:00+00:00,74276.5,68898.75,12032.46,0.917,0.495,0.088,13068.515473590533
2024-01-12 16:00:00+00:00,77248.5,69515.75,12339.87,0.918,0.521,0.0,13070.137569396602
2024-01-12 17:00:00+00:00,80621.5,70789.0,12460.07,0.919,0.567,0.0,13071.75905575118
2024-01-12 18:00:00+00:00,79885.0,69893.25,12157.42,0.919,0.591,0.0,13073.37993055229
2024-01-12 19:00:00+00:00,76444.5,68176.75,11773.24,0.919,0.608,0.0,13075.00019169875
2024-01-12 20:00:00+00:00,73573.0,64494.25,11166.01,0.919,0.614,0.0,13076.619837090175
2024-01-12 21:00:00+00:00,74279.0,61202.75,10795.49,0.919,0.654,0.0,13078.238864626974
2024-01-12 22:00:00+00:00,73552.0,58308.75,10777.91,0.919,0.672,0.0,13079.857272210362
2024-01-12 23:00:00+00:00,70897.0,55414.75,10170.3,0.919,0.684,0.0,13081.475057742355
2024-01-13 00:00:00+00:00,69986.0,52378.5,9693.94,0.919,0.739,0.0,13083.092219125776
2024-01-13 01:00:00+00:00,68744.0,50325.25,9223.87,0.919,0.726,0.0,13084.708754264257
2024-01-13 02:00:00+00:00,66284.0,49355.0,9014.75,0.919,0.703,0.0,13086.32466106224
2024-01-13 03:00:00+00:00,65063.0,48970.75,8832.71,0.914,0.655,0.0,13087.939937424984
2024-01-13 04:00:00+00:00,65861.5,49063.0,8690.37,0.9,0.592,0.0,13089.554581258566
2024-01-13 05:00:00+00:00,67714.5,49167.5,8928.53,0.883,0.525,0.0,13091.168590469879
2024-01-13 06:00:00+00:00,70207.0,50178.5,9345.18,0.895,0.435,0.0,13092.781962966643
2024-01-13 07:00:00+00:00,72979.5,53811.5,9881.67,0.9,0.416,0.0,13094.3946966574
2024-01-13 08:00:00+00:00,75801.5,57557.75,10546.7,0.901,0.443,0.006,13096.006789451525
2024-01-13 09:00:00+00:00,77084.0,60752.25,10753.97,0.887,0.462,0.021,13097.618239259216
2024-01-13 10:00:00+00:00,77607.5,62952.0,10941.53,0.866,0.48,0.048,13099.22904399151
2024-01-13 11:00:00+00:00,77165.5,64200.75,11225.44,0.839,0.481,0.107,13100.839201560282
2024-01-13 12:00:00+00:00,74249.0,64593.75,11226.85,0.823,0.425,0.158,13102.44870987824
2024-01-13 13:00:00+00:00,72920.5,64119.75,11042.39,0.745,0.38,0.316,13104.057566858937
2024-01-13 14:00:00+00:00,71747.5,63226.0,10980.85,0.633,0.266,0.301,13105.665770416772
2024-01-13 15:00:00+00:00,70992.0,62737.75,10972.86,0.548,0.186,0.144,13107.273318466989
2024-01-13 16:00:00+00:00,73941.0,63238.75,11194.29,0.497,0.17,0.0,13108.880208925679
2024-01-13 17:00:00+00:00,77448.0,65444.5,11457.57,0.442,0.173,0.0,13110.48643970979
2024-01-13 18:00:00+00:00,77710.0,65405.25,11295.85,0.505,0.177,0.0,13112.092008737125
2024-01-13 19:00:00+00:00,74916.0,63272.25,10643.58,0.662,0.222,0.0,13113.69691392634
2024-01-13 20:00:00+00:00,72353.5,59622.25,10180.3,0.725,0.274,0.0,13115.301153196959
2024-01-13 21:00:00+00:00,73588.0,56991.25,9832.75,0.798,0.31,0.0,13116.904724469363
2024-01-13 22:00:00+00:00,73344.5,55490.0,10086.7,0.854,0.344,0.0,13118.507625664799
2024-01-13 23:00:00+00:00,71039.5,53277.0,9662.45,0.897,0.363,0.0,13120.10985470539
2024-01-14 00:00:00+00:00,69771.0,49436.25,9141.35,0.917,0.396,0.0,13121.711409514119
2024-01-14 01:00:00+00:00,68476.5,48322.5,8837.45,0.918,0.417,0.0,13123.312288014853
2024-01-14 02:00:00+00:00,66000.5,47118.75,8717.29,0.918,0.454,0.0,13124.912488132331
2024-01-14 03:00:00+00:00,64418.0,46262.5,8828.66,0.915,0.521,0.0,13126.512007792171
2024-01-14 04:00:00+00:00,64666.0,46256.75,8607.26,0.887,0.575,0.0,13128.110844920877
2024-01-14 05:00:00+00:00,65595.5,45850.0,8695.82,0.815,0.617,0.0,13129.708997445832
2024-01-14 06:00:00+00:00,67048.0,45479.25,8787.72,0.672,0.54,0.0,13131.30646329531
2024-01-14 07:00:00+00:00,69084.5,47445.5,9343.82,0.778,0.517,0.0,13132.903240398477
2024-01-14 08:00:00+00:00,72152.5,50614.0,9777.82,0.87,0.484,0.012,13134.499326685387
2024-01-14 09:00:00+00:00,74503.0,54680.25,10291.37,0.879,0.471,0.03,13136.094720086994
2024-01-14 10:00:00+00:00,75802.0,57932.0,10711.23,0.894,0.451,0.095,13137.689418535147
2024-01-14 11:00:00+00:00,75268.0,59886.75,11026.95,0.91,0.426,0.194,13139.283419962598
2024-01-14 12:00:00+00:00,71751.5,60017.25,10932.85,0.915,0.294,0.285,13140.876722303
2024-01-14 13:00:00+00:00,69965.0,58633.5,10690.31,0.919,0.349,0.298,13142.469323490917
2024-01-14 14:00:00+00:00,68988.0,57037.75,10747.32,0.919,0.39,0.214,13144.061221461816
2024-01-14 15:00:00+00:00,68008.5,57106.75,10446.2,0.919,0.468,0.056,13145.652414152079
2024-01-14 16:00:00+00:00,70879.0,58270.25,10631.15,0.908,0.549,0.0,13147.242899499002
2024-01-14 17:00:00+00:00,75281.0,61719.5,11354.63,0.731,0.624,0.0,13148.8326754408
2024-01-14 18:00:00+00:00,75805.5,62621.5,11137.9,0.188,0.597,0.0,13150.421739916603
2024-01-14 19:00:00+00:00,72779.5,61414.0,10876.77,0.22,0.685,0.0,13152.010090866464
2024-01-14 20:00:00+00:00,70089.5,59189.0,10202.2,0.661,0.734,0.0,13153.597726231366
2024-01-14 21:00:00+00:00,70179.5,57744.0,9660.29,0.612,0.768,0.0,13155.184643953215
2024-01-14 22:00:00+00:00,69198.5,56743.25,9814.98,0.234,0.767,0.0,13156.770841974847
2024-01-14 23:00:00+00:00,66784.5,53985.25,9728.1,0.026,0.742,0.0,13158.356318240034
2024-01-15 00:00:00+00:00,65532.0,51829.0,9252.52,0.164,0.703,0.0,13159.941070693483
2024-01-15 01:00:00+00:00,64874.0,50943.25,8914.03,0.435,0.614,0.0,13161.525097280835
2024-01-15 02:00:00+00:00,62880.0,49711.0,8735.16,0.725,0.573,0.0,13163.10839594868
2024-01-15 03:00:00+00:00,62330.5,50230.5,8749.45,0.851,0.598,0.0,13164.690964644544
2024-01-15 04:00:00+00:00,65286.5,51887.75,9201.44,0.903,0.616,0.0,13166.272801316902
2024-01-15 05:00:00+00:00,71259.5,55437.75,10138.27,0.917,0.641,0.0,13167.85390391518
2024-01-15 06:00:00+00:00,76412.0,63032.75,11235.74,0.919,0.661,0.0,13169.434270389751
2024-01-15 07:00:00+00:00,78277.5,69980.75,12082.3,0.919,0.614,0.0,13171.013898691948
2024-01-15 08:00:00+00:00,78823.5,72997.75,12528.04,0.919,0.573,0.018,13172.592786774057
2024-01-15 09:00:00+00:00,78518.0,74240.5,12763.72,0.919,0.555,0.045,13174.170932589324
2024-01-15 10:00:00+00:00,78029.0,75080.5,12581.9,0.919,0.536,0.057,13175.748334091959
2024-01-15 11:00:00+00:00,76246.0,75508.25,12514.27,0.919,0.516,0.053,13177.324989237133
2024-01-15 12:00:00+00:00,73783.5,74550.25,12144.72,0.918,0.485,0.05,13178.90089598099
2024-01-15 13:00:00+00:00,73039.5,73766.75,12182.95,0.917,0.456,0.048,13180.476052280641
2024-01-15 14:00:00+00:00,71890.0,72503.5,12084.6,0.918,0.406,0.041,13182.050456094168
2024-01-15 15:00:00+00:00,71221.5,72052.5,12231.38,0.919,0.347,0.02,13183.624105380633
2024-01-15 16:00:00+00:00,74059.0,71540.5,12393.36,0.919,0.287,0.0,13185.196998100073
2024-01-15 17:00:00+00:00,78688.5,73040.0,12960.07,0.919,0.239,0.0,13186.769132213505
2024-01-15 18:00:00+00:00,78524.0,72747.25,12601.06,0.918,0.207,0.0,13188.340505682932
2024-01-15 19:00:00+00:00,74785.0,70928.75,11977.61,0.909,0.155,0.0,13189.911116471343
2024-01-15 20:00:00+00:00,71394.5,67312.25,11417.07,0.895,0.115,0.0,13191.480962542713
2024-01-15 21:00:00+00:00,71763.0,63942.5,10745.28,0.846,0.097,0.0,13193.05004186201
2024-01-15 22:00:00+00:00,71131.0,60518.5,10867.37,0.806,0.082,0.0,13194.618352395197
2024-01-15 23:00:00+00:00,68878.0,56574.5,10183.3,0.797,0.074,0.0,13196.185892109232
2024-01-16 00:00:00+00:00,68238.5,54293.25,9792.16,0.821,0.113,0.0,13197.752658972073
2024-01-16 01:00:00+00:00,67627.0,52567.0,9593.06,0.851,0.132,0.0,13199.318650952679
2024-01-16 02:00:00+00:00,66047.5,51947.75,9326.5,0.895,0.149,0.0,13200.883866021013
2024-01-16 03:00:00+00:00,65497.0,52273.5,9368.64,0.908,0.175,0.0,13202.448302148048
2024-01-16 04:00:00+00:00,68598.5,53132.25,9611.09,0.912,0.212,0.0,13204.011957305765
2024-01-16 05:00:00+00:00,74594.0,56513.0,10467.12,0.914,0.26,0.0,13205.574829467158
2024-01-16 06:00:00+00:00,79949.0,62958.0,11637.0,0.908,0.367,0.0,13207.136916606232
2024-01-16 07:00:00+00:00,81725.0,68394.5,12430.8,0.913,0.388,0.0,13208.698216698016
2024-01-16 08:00:00+00:00,81992.5,70627.5,12717.84,0.905,0.374,0.015,13210.258727718556
2024-01-16 09:00:00+00:00,80790.0,71014.25,12715.57,0.88,0.374,0.109,13211.81844764492
2024-01-16 10:00:00+00:00,79642.5,71388.0,12779.32,0.851,0.406,0.347,13213.377374455205
2024-01-16 11:00:00+00:00,76957.0,71522.25,12653.23,0.829,0.448,0.513,13214.935506128531
2024-01-16 12:00:00+00:00,74497.0,71193.0,12522.42,0.862,0.327,0.57,13216.492840645053
2024-01-16 13:00:00+00:00,73823.5,69714.5,12294.13,0.882,0.296,0.529,13218.049375985958
2024-01-16 14:00:00+00:00,73205.5,68421.75,12086.92,0.862,0.236,0.36,13219.605110133469
2024-01-16 15:00:00+00:00,73039.0,68505.5,11811.29,0.842,0.203,0.145,13221.160041070847
2024-01-16 16:00:00+00:00,76007.0,68967.5,12021.42,0.815,0.192,0.0,13222.714166782396
2024-01-16 17:00:00+00:00,80036.5,71948.25,12757.91,0.794,0.18,0.0,13224.267485253462
2024-01-16 18:00:00+00:00,79450.5,72143.0,12615.56,0.508,0.136,0.0,13225.819994470437
2024-01-16 19:00:00+00:00,75276.0,71308.25,12000.77,0.634,0.158,0.0,13227.371692420766
2024-01-16 20:00:00+00:00,71925.5,68473.5,11356.45,0.769,0.169,0.0,13228.922577092939
2024-01-16 21:00:00+00:00,71812.0,65557.25,10921.45,0.721,0.177,0.0,13230.472646476508
2024-01-16 22:00:00+00:00,70490.5,62837.0,10890.12,0.672,0.182,0.0,13232.021898562074
2024-01-16 23:00:00+00:00,67604.0,59789.75,10473.97,0.596,0.188,0.0,13233.570331341303
2024-01-17 00:00:00+00:00,66469.5,57797.25,10040.75,0.722,0.239,0.0,13235.117942806924
2024-01-17 01:00:00+00:00,65324.5,56396.75,9680.71,0.65,0.237,0.0,13236.664730952725
2024-01-17 02:00:00+00:00,62831.5,55344.75,9598.41,0.6,0.176,0.0,13238.210693773566
2024-01-17 03:00:00+00:00,61932.0,55417.0,9512.64,0.589,0.134,0.0,13239.755829265376
2024-01-17 04:00:00+00:00,64144.0,55906.25,9743.86,0.553,0.104,0.0,13241.300135425154
2024-01-17 05:00:00+00:00,68969.5,58840.0,10580.41,0.477,0.079,0.0,13242.843610250977
2024-01-17 06:00:00+00:00,73175.5,65838.25,11609.75,0.47,0.08,0.0,13244.386251741998
2024-01-17 07:00:00+00:00,75016.5,71258.75,12377.8,0.351,0.064,0.0,13245.928057898453
2024-01-17 08:00:00+00:00,75666.5,74318.0,12837.12,0.228,0.053,0.11,13247.469026721656
2024-01-17 09:00:00+00:00,76000.0,74747.0,13072.31,0.143,0.061,0.359,13249.00915621401
2024-01-17 10:00:00+00:00,76611.0,74634.75,12998.47,0.09,0.069,0.522,13250.548444379008
2024-01-17 11:00:00+00:00,75585.5,74757.5,13019.59,0.06,0.065,0.609,13252.086889221227
2024-01-17 12:00:00+00:00,73507.5,74558.0,13026.42,0.015,0.045,0.614,13253.624488746344
2024-01-17 13:00:00+00:00,72826.0,73251.75,12883.46,0.008,0.026,0.553,13255.161240961128
2024-01-17 14:00:00+00:00,71292.0,71998.5,12924.01,0.014,0.017,0.414,13256.697143873447
2024-01-17 15:00:00+00:00,69965.5,70668.75,12585.26,0.058,0.023,0.199,13258.23219549227
2024-01-17 16:00:00+00:00,71319.5,70618.0,12650.31,0.141,0.032,0.0,13259.766393827671
2024-01-17 17:00:00+00:00,74717.5,72079.25,13138.92,0.249,0.038,0.0,13261.299736890829
2024-01-17 18:00:00+00:00,73541.0,71909.25,12680.93,0.356,0.042,0.0,13262.83222269403
2024-01-17 19:00:00+00:00,69355.0,69970.0,12227.65,0.389,0.059,0.0,13264.363849250674
2024-01-17 20:00:00+00:00,65930.0,65821.0,11311.46,0.464,0.067,0.0,13265.894614575276
2024-01-17 21:00:00+00:00,66013.0,62589.5,11015.08,0.503,0.072,0.0,13267.424516683463
2024-01-17 22:00:00+00:00,65060.5,59843.0,11053.31,0.524,0.079,0.0,13268.953553591982
2024-01-17 23:00:00+00:00,62761.5,56208.25,10358.56,0.522,0.087,0.0,13270.481723318706
2024-01-18 00:00:00+00:00,61524.0,53968.0,9915.4,0.631,0.103,0.0,13272.009023882629
2024-01-18 01:00:00+00:00,60871.5,51735.5,9554.09,0.525,0.101,0.0,13273.535453303868
2024-01-18 02:00:00+00:00,58778.5,50971.75,9550.24,0.47,0.108,0.0,13275.061009603676
2024-01-18 03:00:00+00:00,58127.5,51442.0,9571.02,0.53,0.108,0.0,13276.585690804435
2024-01-18 04:00:00+00:00,60746.5,52840.5,9669.39,0.577,0.114,0.0,13278.10949492966
2024-01-18 05:00:00+00:00,66058.0,56226.75,10416.96,0.607,0.125,0.0,13279.632420004007
2024-01-18 06:00:00+00:00,71345.5,62718.0,11461.53,0.662,0.136,0.0,13281.154464053265
2024-01-18 07:00:00+00:00,73214.5,68526.25,12418.49,0.597,0.141,0.0,13282.675625104372
2024-01-18 08:00:00+00:00,73920.0,71733.5,12902.11,0.517,0.167,0.133,13284.195901185405
2024-01-18 09:00:00+00:00,73936.0,71978.0,12937.59,0.423,0.169,0.355,13285.715290325594
2024-01-18 10:00:00+00:00,73886.5,71997.75,12820.51,0.364,0.173,0.488,13287.233790555312
2024-01-18 11:00:00+00:00,72531.0,72378.75,12668.27,0.329,0.17,0.555,13288.75139990609
2024-01-18 12:00:00+00:00,70616.0,72456.25,12650.14,0.301,0.096,0.54,13290.26811641061
2024-01-18 13:00:00+00:00,70051.5,71274.0,12252.12,0.207,0.111,0.503,13291.783938102717
2024-01-18 14:00:00+00:00,69211.5,69990.75,12116.92,0.215,0.116,0.371,13293.298863017408
2024-01-18 15:00:00+00:00,68877.0,69486.75,12009.62,0.306,0.103,0.175,13294.81288919085
2024-01-18 16:00:00+00:00,72131.5,69971.75,12116.26,0.38,0.105,0.0,13296.326014660368
2024-01-18 17:00:00+00:00,76754.5,72702.75,12787.91,0.401,0.099,0.0,13297.83823746446
2024-01-18 18:00:00+00:00,76584.5,73060.75,12462.22,0.286,0.089,0.0,13299.349555642795
2024-01-18 19:00:00+00:00,72836.5,71826.0,11865.13,0.178,0.064,0.0,13300.859967236209
2024-01-18 20:00:00+00:00,69932.0,69114.75,11339.02,0.123,0.057,0.0,13302.369470286716
2024-01-18 21:00:00+00:00,70496.5,66013.5,11135.64,0.114,0.052,0.0,13303.87806283751
2024-01-18 22:00:00+00:00,70124.0,62931.5,10953.58,0.096,0.047,0.0,13305.385742932964
2024-01-18 23:00:00+00:00,68030.5,59670.75,10336.29,0.072,0.04,0.0,13306.89250861863
2024-01-19 00:00:00+00:00,67275.0,56778.0,10433.19,0.088,0.035,0.0,13308.398357941252
2024-01-19 01:00:00+00:00,66911.0,55245.5,10538.28,0.026,0.029,0.0,13309.903288948757
2024-01-19 02:00:00+00:00,65403.0,54602.5,10319.76,0.009,0.022,0.0,13311.407299690265
2024-01-19 03:00:00+00:00,65250.0,54940.0,10317.59,0.009,0.024,0.0,13312.910388216087
2024-01-19 04:00:00+00:00,68253.5,55971.25,10118.71,0.009,0.023,0.0,13314.41255257773
2024-01-19 05:00:00+00:00,74586.5,58875.5,10495.81,0.011,0.02,0.0,13315.913790827903
2024-01-19 06:00:00+00:00,80075.0,65697.75,11473.12,0.002,0.016,0.0,13317.414101020508
2024-01-19 07:00:00+00:00,82421.0,71436.75,12062.87,0.002,0.02,0.0,13318.913481210655
2024-01-19 08:00:00+00:00,82953.5,73952.75,12691.5,0.003,0.023,0.143,13320.411929454658
2024-01-19 09:00:00+00:00,81656.5,74289.25,12994.32,0.007,0.02,0.414,13321.909443810042
2024-01-19 10:00:00+00:00,80368.0,74792.25,13192.45,0.011,0.018,0.583,13323.40602233554
2024-01-19 11:00:00+00:00,77672.5,74597.5,13068.91,0.014,0.015,0.657,13324.901663091096
2024-01-19 12:00:00+00:00,74779.0,73628.5,12861.97,0.023,0.009,0.653,13326.396364137876
2024-01-19 13:00:00+00:00,74002.5,71713.0,12463.5,0.028,0.01,0.587,13327.890123538256
2024-01-19 14:00:00+00:00,72865.0,69762.0,12151.52,0.047,0.011,0.428,13329.38293935584
2024-01-19 15:00:00+00:00,72438.5,69607.75,11857.02,0.041,0.013,0.206,13330.874809655454
2024-01-19 16:00:00+00:00,75941.5,70134.5,11857.61,0.039,0.016,0.0,13332.365732503144
2024-01-19 17:00:00+00:00,80247.0,72528.25,12299.32,0.037,0.019,0.0,13333.855705966189
2024-01-19 18:00:00+00:00,79971.0,72402.5,11926.61,0.034,0.026,0.0,13335.3447281131
2024-01-19 19:00:00+00:00,76869.0,70750.25,11530.21,0.037,0.04,0.0,13336.832797013616
2024-01-19 20:00:00+00:00,74150.5,66778.25,10941.05,0.025,0.049,0.0,13338.319910738717
2024-01-19 21:00:00+00:00,75143.0,63169.25,10934.18,0.021,0.049,0.0,13339.80606736062
2024-01-19 22:00:00+00:00,74600.5,60588.25,10819.39,0.023,0.049,0.0,13341.291264952779
2024-01-19 23:00:00+00:00,72262.0,57717.0,10496.07,0.03,0.049,0.0,13342.775501589895
2024-01-20 00:00:00+00:00,71546.5,54921.75,10003.02,0.028,0.029,0.0,13344.258775347913
2024-01-20 01:00:00+00:00,70823.0,52884.0,9557.19,0.034,0.038,0.0,13345.741084304029
2024-01-20 02:00:00+00:00,68361.5,52634.25,9245.21,0.041,0.045,0.0,13347.222426536686
2024-01-20 03:00:00+00:00,67476.5,52061.0,9064.1,0.04,0.053,0.0,13348.70280012558
2024-01-20 04:00:00+00:00,68355.0,52443.25,9162.88,0.041,0.064,0.0,13350.18220315167
2024-01-20 05:00:00+00:00,70530.5,52478.0,9361.31,0.049,0.073,0.0,13351.660633697162
2024-01-20 06:00:00+00:00,73576.5,53218.25,9608.45,0.017,0.091,0.0,13353.13808984553
2024-01-20 07:00:00+00:00,76476.5,55456.25,10347.15,0.014,0.083,0.0,13354.61456968151
2024-01-20 08:00:00+00:00,78648.5,59313.0,11111.82,0.009,0.071,0.073,13356.0900712911
2024-01-20 09:00:00+00:00,78231.0,62633.0,11492.79,0.009,0.069,0.177,13357.564592761575
2024-01-20 10:00:00+00:00,77402.5,63901.5,11607.45,0.013,0.069,0.227,13359.038132181471
2024-01-20 11:00:00+00:00,75250.5,64359.25,11780.07,0.025,0.074,0.211,13360.510687640599
2024-01-20 12:00:00+00:00,71527.5,63747.25,11894.07,0.046,0.115,0.182,13361.98225723005
2024-01-20 13:00:00+00:00,69279.5,61449.25,11337.51,0.104,0.128,0.174,13363.452839042191
2024-01-20 14:00:00+00:00,67643.0,58773.75,10905.17,0.122,0.105,0.143,13364.922431170668
2024-01-20 15:00:00+00:00,67146.0,58021.0,10936.86,0.113,0.096,0.073,13366.391031710407
2024-01-20 16:00:00+00:00,70928.5,58974.75,11095.12,0.113,0.091,0.0,13367.858638757629
2024-01-20 17:00:00+00:00,76424.5,62004.75,11587.56,0.108,0.086,0.0,13369.325250409833
2024-01-20 18:00:00+00:00,77466.5,63006.5,11514.56,0.035,0.061,0.0,13370.790864765813
2024-01-20 19:00:00+00:00,75193.0,61918.75,10899.86,0.018,0.067,0.0,13372.255479925656
2024-01-20 20:00:00+00:00,72998.0,59546.25,10370.39,0.006,0.053,0.0,13373.719093990743
2024-01-20 21:00:00+00:00,74064.0,57247.75,9983.1,0.001,0.037,0.0,13375.181705063755
2024-01-20 22:00:00+00:00,74154.0,56165.75,10023.51,0.0,0.028,0.0,13376.643311248668
2024-01-20 23:00:00+00:00,72065.5,53372.5,9663.21,0.0,0.024,0.0,13378.103910650767
2024-01-21 00:00:00+00:00,70720.0,50671.75,9402.63,0.001,0.03,0.0,13379.563501376639
2024-01-21 01:00:00+00:00,69485.0,48992.75,8913.9,0.008,0.027,0.0,13381.022081534176
2024-01-21 02:00:00+00:00,66919.5,47880.25,8550.04,0.019,0.018,0.0,13382.479649232588
2024-01-21 03:00:00+00:00,65234.5,47350.25,8570.94,0.035,0.015,0.0,13383.936202582387
2024-01-21 04:00:00+00:00,65195.0,46787.5,8472.99,0.059,0.015,0.0,13385.391739695406
2024-01-21 05:00:00+00:00,65847.5,46676.25,8580.87,0.086,0.016,0.0,13386.846258684798
2024-01-21 06:00:00+00:00,66873.5,46811.75,8831.72,0.114,0.021,0.0,13388.299757665029
2024-01-21 07:00:00+00:00,68493.0,49146.25,9325.89,0.148,0.027,0.0,13389.752234751893
2024-01-21 08:00:00+00:00,70642.0,52960.5,9875.0,0.145,0.028,0.055,13391.203688062506
2024-01-21 09:00:00+00:00,71744.5,57287.0,10273.87,0.177,0.029,0.181,13392.65411571531
2024-01-21 10:00:00+00:00,72128.5,60002.75,10614.42,0.215,0.034,0.291,13394.103515830078
2024-01-21 11:00:00+00:00,71096.0,61853.0,10761.33,0.25,0.039,0.397,13395.551886527917
2024-01-21 12:00:00+00:00,67100.5,61642.0,10661.41,0.31,0.035,0.444,13396.999225931266
2024-01-21 13:00:00+00:00,65240.0,59718.75,10404.92,0.4,0.036,0.382,13398.4455321639
2024-01-21 14:00:00+00:00,63683.5,58120.25,10308.69,0.47,0.032,0.266,13399.890803350938
2024-01-21 15:00:00+00:00,62626.0,56773.0,10110.87,0.483,0.043,0.123,13401.335037618834
2024-01-21 16:00:00+00:00,65447.5,57594.0,10317.55,0.508,0.056,0.0,13402.778233095392
2024-01-21 17:00:00+00:00,70412.0,61336.25,10936.22,0.53,0.064,0.0,13404.22038790976
2024-01-21 18:00:00+00:00,71428.5,62403.0,10511.71,0.476,0.053,0.0,13405.661500192435
2024-01-21 19:00:00+00:00,68425.5,60586.25,10282.2,0.531,0.101,0.0,13407.101568075266
2024-01-21 20:00:00+00:00,66011.5,58114.0,9976.88,0.574,0.12,0.0,13408.540589691456
2024-01-21 21:00:00+00:00,66245.5,56757.5,9525.88,0.633,0.129,0.0,13409.978563175564
2024-01-21 22:00:00+00:00,65709.5,55362.75,9537.27,0.667,0.144,0.0,13411.415486663505
2024-01-21 23:00:00+00:00,63493.5,52932.5,9105.0,0.679,0.153,0.0,13412.851358292564
2024-01-22 00:00:00+00:00,62169.0,51863.25,8723.46,0.782,0.157,0.0,13414.286176201378
2024-01-22 01:00:00+00:00,61272.5,49897.0,8501.73,0.788,0.203,0.0,13415.71993852996
2024-01-22 02:00:00+00:00,58632.0,48809.5,8140.71,0.786,0.222,0.0,13417.15264341968
2024-01-22 03:00:00+00:00,58150.5,49073.75,8145.74,0.813,0.255,0.0,13418.584289013294
2024-01-22 04:00:00+00:00,61042.0,50395.5,8504.68,0.837,0.277,0.0,13420.014873454915
2024-01-22 05:00:00+00:00,66482.5,53797.5,9198.71,0.862,0.296,0.0,13421.444394890044
2024-01-22 06:00:00+00:00,71539.5,60817.75,10239.3,0.899,0.295,0.0,13422.872851465556
2024-01-22 07:00:00+00:00,72764.0,67578.5,11004.68,0.911,0.378,0.0,13424.300241329704
2024-01-22 08:00:00+00:00,72952.5,71243.25,11506.44,0.913,0.441,0.11,13425.726562632124
2024-01-22 09:00:00+00:00,72599.0,71803.25,11653.12,0.911,0.456,0.283,13427.15181352384
2024-01-22 10:00:00+00:00,72617.0,72350.0,11605.37,0.908,0.466,0.392,13428.575992157264
2024-01-22 11:00:00+00:00,71200.5,72735.0,11719.55,0.905,0.464,0.422,13429.999096686197
