utc_time,total_load,offshore_wind_cf,onshore_wind_cf,solar_cf
2023-05-11 07:00:00+00:00,9676.83,0.276,0.121,0.245
2023-05-11 08:00:00+00:00,9719.39,0.265,0.146,0.383
2023-05-11 09:00:00+00:00,9864.79,0.217,0.164,0.54
2023-05-11 10:00:00+00:00,9803.87,0.199,0.163,0.638
2023-05-11 11:00:00+00:00,9500.32,0.18,0.166,0.672
2023-05-11 12:00:00+00:00,9272.75,0.157,0.157,0.651
2023-05-11 13:00:00+00:00,9274.74,0.207,0.181,0.58
2023-05-11 14:00:00+00:00,9109.6,0.297,0.155,0.461
2023-05-11 15:00:00+00:00,9172.38,0.322,0.107,0.358
2023-05-11 16:00:00+00:00,9513.31,0.351,0.052,0.204
2023-05-11 17:00:00+00:00,9563.55,0.373,0.039,0.052
2023-05-11 18:00:00+00:00,9345.74,0.435,0.05,0.019
2023-05-11 19:00:00+00:00,9020.0,0.436,0.041,0.0
2023-05-11 20:00:00+00:00,8932.05,0.374,0.035,0.0
2023-05-11 21:00:00+00:00,8785.53,0.356,0.036,0.0
2023-05-11 22:00:00+00:00,8334.09,0.31,0.036,0.0
2023-05-11 23:00:00+00:00,7916.08,0.252,0.036,0.0
2023-05-12 00:00:00+00:00,7575.66,0.301,0.053,0.0
2023-05-12 01:00:00+00:00,7630.5,0.184,0.043,0.0
2023-05-12 02:00:00+00:00,7431.37,0.144,0.038,0.0
2023-05-12 03:00:00+00:00,7811.87,0.155,0.032,0.0
2023-05-12 04:00:00+00:00,8323.5,0.179,0.037,0.01
2023-05-12 05:00:00+00:00,9035.23,0.202,0.053,0.04
2023-05-12 06:00:00+00:00,9560.39,0.266,0.12,0.094
2023-05-12 07:00:00+00:00,10144.95,0.407,0.167,0.181
2023-05-12 08:00:00+00:00,10328.53,0.373,0.23,0.308
2023-05-12 09:00:00+00:00,10386.68,0.31,0.227,0.306
2023-05-12 10:00:00+00:00,10132.35,0.266,0.255,0.472
2023-05-12 11:00:00+00:00,9857.05,0.241,0.256,0.351
2023-05-12 12:00:00+00:00,9845.52,0.213,0.294,0.349
2023-05-12 13:00:00+00:00,9407.6,0.239,0.373,0.387
2023-05-12 14:00:00+00:00,9423.74,0.332,0.416,0.331
2023-05-12 15:00:00+00:00,9757.4,0.33,0.391,0.267
2023-05-12 16:00:00+00:00,9773.63,0.381,0.323,0.199
2023-05-12 17:00:00+00:00,9310.86,0.474,0.168,0.051
2023-05-12 18:00:00+00:00,8908.03,0.594,0.096,0.017
2023-05-12 19:00:00+00:00,8764.56,0.59,0.083,0.0
2023-05-12 20:00:00+00:00,8738.81,0.571,0.087,0.0
2023-05-12 21:00:00+00:00,8528.17,0.523,0.076,0.0
2023-05-12 22:00:00+00:00,8409.1,0.418,0.066,0.0
2023-05-12 23:00:00+00:00,7920.98,0.295,0.053,0.0
2023-05-13 00:00:00+00:00,7416.83,0.152,0.05,0.0
2023-05-13 01:00:00+00:00,7247.16,0.057,0.034,0.0
2023-05-13 02:00:00+00:00,7197.43,0.029,0.032,0.0
2023-05-13 03:00:00+00:00,7097.43,0.015,0.027,0.0
2023-05-13 04:00:00+00:00,7002.29,0.007,0.023,0.014
2023-05-13 05:00:00+00:00,7439.21,0.003,0.017,0.041
2023-05-13 06:00:00+00:00,7866.49,0.005,0.022,0.171
